celltype,Gene1,Gene2,Gene3,Gene4,Gene5,Gene6,Gene7,Gene8,Gene9,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19,Gene20,Gene21,Gene22,Gene23,Gene24,Gene25,Gene26,Gene27,Gene28,Gene29,Gene30,Gene31,Gene32,Gene33,Gene34,Gene35,Gene36,Gene37,Gene38,Gene39,Gene40,Gene41,Gene42,Gene43,Gene44,Gene45,Gene46,Gene47,Gene48,Gene49,Gene50,Gene51,Gene52,Gene53,Gene54,Gene55,Gene56,Gene57,Gene58,Gene59,Gene60,Gene61,Gene62,Gene63,Gene64,Gene65,Gene66,Gene67,Gene68,Gene69,Gene70,Gene71,Gene72,Gene73,Gene74,Gene75,Gene76,Gene77,Gene78,Gene79,Gene80,Gene81,Gene82,Gene83,Gene84,Gene85,Gene86,Gene87,Gene88,Gene89,Gene90,Gene91,Gene92,Gene93,Gene94,Gene95,Gene96,Gene97,Gene98,Gene99,Gene100,Gene101,Gene102,Gene103,Gene104,Gene105,Gene106,Gene107,Gene108,Gene109,Gene110,Gene111,Gene112,Gene113,Gene114,Gene115,Gene116,Gene117,Gene118,Gene119,Gene120,Gene121,Gene122,Gene123,Gene124,Gene125,Gene126,Gene127,Gene128,Gene129,Gene130,Gene131,Gene132,Gene133,Gene134,Gene135,Gene136,Gene137,Gene138,Gene139,Gene140,Gene141,Gene142,Gene143,Gene144,Gene145,Gene146,Gene147,Gene148,Gene149,Gene150,Gene151,Gene152,Gene153,Gene154,Gene155,Gene156,Gene157,Gene158,Gene159,Gene160,Gene161,Gene162,Gene163,Gene164,Gene165,Gene166,Gene167,Gene168,Gene169,Gene170,Gene171,Gene172,Gene173,Gene174,Gene175,Gene177,Gene178,Gene179,Gene180,Gene181,Gene182,Gene183,Gene184,Gene185,Gene186,Gene187,Gene188,Gene189,Gene190,Gene191,Gene192,Gene193,Gene194,Gene195,Gene196,Gene197,Gene198,Gene199,Gene200
Group4,0.992820,-1.601090,-0.657105,0.118334,1.140478,-3.272934,0.431760,-1.052576,0.393814,-0.678395,0.075760,-0.059389,0.188877,0.402342,-0.312615,-0.479108,0.297862,1.320616,0.485254,-1.043709,0.537215,0.332617,-1.414608,0.502528,0.364197,0.500933,0.442402,0.406320,0.645442,0.157890,-0.395977,0.591142,0.682618,0.384290,1.386529,0.122279,0.665077,0.289682,0.664279,-0.886456,-3.918649,0.691761,1.444521,0.181127,0.412424,-0.381607,-0.186027,1.026241,-0.100230,-0.384383,0.112568,-0.500714,-1.301061,1.509725,0.180590,0.539733,-2.146984,0.766525,-0.022361,-0.742386,0.642216,0.089165,-1.071883,-0.952621,0.095622,1.080691,-0.226473,0.406272,-0.093191,1.672857,-1.836471,0.582668,0.414479,0.949695,-0.234173,-1.481792,0.586061,0.754582,0.382263,0.569149,0.278662,-1.069660,-0.938265,0.421575,0.194080,-1.054608,0.145311,-0.089564,0.354861,-0.216527,0.301116,-0.627540,0.279328,-0.812499,0.286096,-0.542909,0.917604,-0.031572,-0.888500,0.080033,-0.274531,0.424444,1.177538,-1.198409,1.351097,-0.193578,0.494200,-0.656215,1.399445,0.338488,-0.106321,0.242389,1.062664,0.484945,0.345837,0.233737,0.112547,0.160528,0.136376,-1.195173,-0.190774,-0.753242,-0.393031,-2.011685,0.577145,0.300503,0.456614,-4.219709,0.273018,0.393688,-0.079084,0.370245,0.566511,0.466636,-0.237634,0.500665,-0.051001,0.795700,0.407248,0.172990,0.200797,-0.270289,0.539447,-0.251347,0.596940,1.100864,-0.042650,0.171999,0.580119,1.173669,0.652933,0.304880,0.289284,-1.815530,0.251891,0.384886,0.499740,0.379793,0.043330,0.574049,0.394073,0.052678,-0.092385,-0.410646,0.702437,0.505753,0.201034,-0.892813,1.440719,-0.236283,-0.133734,0.558490,0.277489,0.541636,-1.342551,0.879727,0.518038,0.474532,-0.414466,0.194540,0.218516,0.249849,1.268860,0.250674,0.568401,-0.696581,0.215595,0.029210,0.217693,1.133697,0.325667,0.250647,-0.333834,1.758104,0.550413,0.040211,0.212437,-0.500848,0.347095
Group6,-1.042458,0.614987,0.555615,0.217222,-0.952367,0.166708,0.437210,0.704296,0.232481,-0.678395,0.229016,-0.059389,0.006815,-4.007973,-0.312615,-0.479108,-0.198069,-0.943740,0.640867,0.771294,-1.220055,-0.100777,-1.414608,0.421257,0.336643,-2.562571,0.248134,0.175943,0.418462,0.132980,-0.395977,0.291516,0.464116,-0.015882,-0.775775,0.523075,-1.468773,0.563703,0.289243,-0.886456,-0.086342,0.300284,0.648662,0.337828,0.196433,1.349044,-0.186027,-0.878724,-0.359554,3.724975,0.208175,-0.500714,-1.301061,1.644679,-2.278693,0.435029,0.275328,0.655862,-0.022361,-0.742386,0.368375,0.183639,-1.071883,1.251481,-4.008560,0.217649,-0.226473,0.003890,-0.033439,1.844938,0.683607,0.677911,0.427437,-1.050515,-0.234173,0.666762,0.419471,0.724920,0.275487,0.327418,0.378281,-1.069660,-0.938265,0.458787,-0.023426,0.408169,0.239455,-0.089564,0.213081,-0.216527,0.417443,1.700020,0.194681,-0.812499,0.060979,-0.542909,1.493605,-0.031572,-0.888500,0.174857,-0.274531,0.385164,0.776571,0.703728,0.680992,-0.193578,0.393205,0.750559,1.283406,0.364399,-0.106321,-0.110761,0.909009,0.438603,0.184661,0.391631,0.184904,-0.265194,0.101658,0.736399,-0.190774,1.335330,0.782638,-2.011685,-1.083999,-0.177924,0.648440,0.016336,0.298056,0.426741,-0.079084,0.497392,-2.874081,0.486798,-0.237634,0.022818,-0.051001,-1.316558,0.392443,0.294440,0.282646,-0.270289,0.519230,-0.251347,0.513847,0.727644,-0.042650,0.160943,0.670273,-0.979751,0.776226,0.232386,-0.015152,0.549023,-0.167771,0.255677,-1.512969,0.285245,0.013011,0.403090,0.491202,0.127630,0.560453,1.737058,0.444022,0.278294,-0.100819,1.281111,1.522265,-0.236283,-0.133734,0.597138,0.577472,-2.300695,0.305858,0.493886,-1.949903,0.292980,-0.414466,0.117205,0.440212,0.332808,0.680000,0.277906,1.476510,-0.696581,0.127442,0.077991,-0.187258,-0.959922,0.141955,0.058295,-0.333834,-0.613705,0.322443,0.251764,0.000007,-0.500848,0.482698
Group1,0.906439,0.599937,-0.657105,0.377891,-0.952367,0.105584,0.243529,1.351558,0.275520,1.112116,-0.091145,-0.059389,-0.052490,0.106878,-0.312615,-0.479108,0.162825,-0.943740,-1.892021,-1.043709,0.657253,0.095149,-1.414608,0.396033,-3.198621,0.376923,-3.241203,0.429933,0.627436,0.257795,-0.395977,0.489153,0.541896,0.152833,1.594708,0.398406,0.652486,-2.459928,0.153967,1.362843,0.440926,0.378616,1.031532,-2.360797,0.453957,-0.212466,-0.186027,0.764094,0.475842,-0.384383,0.340822,-0.500714,-1.301061,-0.527564,0.554877,0.729224,0.409234,-1.213073,-0.022361,-0.742386,-2.218024,0.138653,-1.071883,-0.952621,0.331958,-1.581934,-0.226473,-2.887480,0.185560,-0.660036,0.561507,-0.939833,-2.474804,0.644057,-0.234173,0.627208,0.436098,0.682391,0.256042,0.528664,-3.462725,1.235177,1.240646,0.212421,-0.065680,-1.054608,0.468797,-0.089564,0.295630,-0.216527,0.582307,-0.627540,-0.006194,0.529839,0.175537,-0.542909,-0.944809,-0.031572,-0.888500,0.290963,-0.274531,0.479225,1.197515,0.505502,1.059816,-0.193578,0.624238,1.176062,0.976054,0.366149,-0.106321,0.245823,0.715917,0.367091,0.432551,0.003077,0.123464,0.009683,0.440188,-1.195173,-0.190774,-0.753242,-0.393031,0.416309,1.034524,0.351054,0.351194,0.034131,0.609063,0.443422,-0.079084,0.380885,0.342737,0.313790,-0.237634,0.458251,-0.051001,0.367928,0.193148,0.480627,0.478132,-0.270289,0.382316,-0.251347,0.314589,-1.406995,-0.042650,0.258627,0.227177,0.987285,0.904314,-0.037892,0.181239,0.773251,0.208030,-2.609251,0.531310,0.594351,0.421063,0.421958,0.248091,0.148429,0.275809,-0.410646,0.835848,0.333919,0.198053,0.249451,-0.781428,-0.236283,-0.133734,-2.419134,0.273930,0.034993,0.628037,-0.760814,0.502799,0.587255,3.066820,0.682433,-2.319070,0.086953,1.084659,0.462450,1.448843,-0.696581,0.318667,0.007892,0.328265,-0.959922,0.079112,0.331488,1.592619,-0.613705,0.260057,0.247465,0.080620,-0.500848,0.434873
Group3,-1.042458,-1.601090,-0.657105,-0.122006,-0.952367,0.550339,0.154024,-1.052576,0.408516,-0.678395,0.412832,-0.059389,0.256170,0.382713,-0.312615,-0.479108,0.294343,0.858875,-0.032208,0.778708,-1.220055,0.045886,-1.414608,0.491713,0.368184,-2.562571,0.390892,0.382933,-1.532915,0.186283,-0.395977,0.465426,-1.549935,0.162041,-0.775775,0.604497,0.904474,0.535271,0.389646,0.942690,0.433869,-2.413697,0.854261,-2.360797,0.492145,-0.191600,-0.186027,-0.878724,-0.266691,-0.384383,0.304393,-0.500714,-1.301061,2.761309,0.668014,0.728793,0.373060,0.966184,-0.022361,1.303298,0.514140,0.296008,0.791683,-0.952621,0.221091,-1.581934,-0.226473,-2.887480,1.059657,-0.660036,0.719638,0.723367,0.741479,-1.050515,-0.234173,0.746119,0.607071,0.579385,0.528705,-2.095910,0.122581,-1.069660,-0.938265,0.428941,0.439018,-1.054608,0.529429,-0.089564,-0.311583,-0.216527,0.549128,1.765420,0.288832,1.189015,0.217707,-0.542909,-0.944809,-0.031572,-0.888500,0.221356,-0.274531,0.230147,-1.109836,0.872770,-1.045588,-0.193578,0.540799,1.488104,1.132701,0.654415,-0.106321,-3.005007,0.541199,-3.041559,0.408063,0.289615,0.285233,-0.144273,0.146395,0.595080,-0.190774,-0.753242,-0.393031,0.417120,-1.083999,0.458897,-2.344731,0.306802,0.410664,0.570812,-0.079084,0.064611,0.330184,0.599530,-0.237634,0.781484,-0.051001,0.883342,0.273898,-2.544200,0.424169,-0.270289,0.560470,-0.251347,0.440503,-1.406995,-0.042650,0.104656,0.462932,-0.979751,-1.303817,0.201626,0.511600,0.582855,0.163976,0.091463,0.903287,0.407528,0.282644,-1.918609,0.597248,0.110822,-2.295134,-0.410646,0.690059,0.425087,0.084475,-0.892813,-0.781428,-0.236283,-0.133734,0.509413,0.062130,0.487934,1.022622,-0.760814,-1.949903,0.234405,-0.414466,0.471294,0.387098,0.383921,0.696050,0.077845,1.088598,-0.696581,0.242970,0.422353,-0.215849,-0.959922,0.499760,0.158343,-0.333834,1.353753,0.294340,0.249492,0.038865,-0.500848,0.791187
Group4,1.104662,0.547783,-0.657105,0.348728,1.009954,0.278946,0.464096,0.614527,0.227086,-0.678395,-0.294085,-0.059389,0.346283,0.399075,-0.312615,2.792491,-5.714546,1.055545,0.603202,1.146292,0.679403,0.152805,0.595780,0.309208,0.386213,0.244993,0.080925,0.469025,0.730681,0.183378,-0.395977,0.275741,0.757154,0.263156,-0.775775,-2.461432,0.259996,0.320680,0.488389,0.757782,0.225168,0.547655,-0.834162,0.208945,0.412846,0.034653,-0.186027,-0.878724,-0.014695,-0.384383,0.205246,3.055407,-1.301061,-0.527564,0.187069,0.760282,0.524877,-1.213073,-0.022361,0.633256,0.364176,0.367751,0.763261,-0.952621,0.204579,0.943039,-0.226473,0.165856,0.074082,-0.660036,0.594569,1.064525,0.602864,0.982667,-0.234173,0.641224,0.652228,0.868801,0.474657,-2.095910,0.422005,-1.069660,0.806712,0.128000,0.054612,0.575861,0.405132,-0.089564,0.231981,-0.216527,0.418256,-0.627540,0.067247,1.553843,0.276869,2.597935,1.146852,-0.031572,-0.888500,0.164788,-0.274531,0.334456,1.026086,-1.198409,0.846292,-0.193578,0.361426,0.188093,0.556099,0.455300,-0.106321,-3.005007,-1.086084,0.342097,0.241167,0.420733,-3.541870,0.247430,0.164361,-1.195173,-0.190774,1.281746,-0.393031,-2.011685,0.830372,0.027968,0.339768,0.361531,0.284113,0.596236,-0.079084,0.401743,0.106018,0.595701,-0.237634,0.565056,-0.051001,0.851952,0.365658,0.461675,-3.331193,-0.270289,0.520654,-0.251347,0.061202,0.710790,-0.042650,0.286768,0.594537,0.909081,-1.303817,0.533257,0.304609,0.403883,0.146751,0.364862,0.343735,0.311025,0.290830,0.556361,0.183071,-0.137023,0.439898,-0.410646,0.819128,0.347241,-0.004585,1.197677,-0.781428,-0.236283,-0.133734,0.331372,0.048221,0.302049,-1.342551,1.704334,0.569339,0.325223,-0.414466,0.073009,0.170962,0.528952,1.109569,0.240093,-0.859825,-0.696581,0.347126,0.245040,0.016447,-0.959922,0.241060,0.339835,-0.333834,-0.613705,0.535180,0.299867,0.164595,-0.500848,0.534202
Group1,-1.042458,0.671368,-0.657105,0.184004,-0.952367,0.354773,0.447490,1.064339,-2.639564,1.313431,-0.466209,-0.059389,0.193421,0.414971,-0.312615,-0.479108,0.332947,-0.943740,0.310804,1.353740,0.988065,-0.083731,0.721162,0.570403,0.320499,0.468281,0.468345,0.150135,0.594875,0.275108,-0.395977,0.363373,-1.549935,0.180599,-0.775775,0.548255,-1.468773,0.530743,0.530047,-0.886456,-3.918649,0.502350,-0.834162,0.704822,0.336737,0.126940,-0.186027,-0.878724,0.008435,-0.384383,0.357629,-0.500714,-1.301061,-0.527564,0.309395,-1.608830,0.481467,0.990976,-0.022361,-0.742386,0.417995,0.302919,-1.071883,-0.952621,0.356014,-1.581934,-0.226473,0.452240,0.040618,-0.660036,-1.836471,1.043038,0.435012,-1.050515,-0.234173,0.554340,0.618992,0.657335,0.460631,0.450276,0.406357,0.809846,-0.938265,0.473240,0.389414,1.134905,0.609270,-0.089564,0.353323,-0.216527,0.649212,1.782497,0.238615,-0.812499,0.071149,-0.542909,1.537039,-0.031572,-0.888500,0.430901,-0.274531,0.617860,-1.109836,0.822215,-1.045588,-0.193578,-2.161678,-0.656215,-0.932996,0.404971,-0.106321,-3.005007,-1.086084,0.239652,0.347289,-3.940108,0.279724,-0.191698,0.421362,-1.195173,-0.190774,-0.753242,-0.393031,-2.011685,0.948435,0.355368,0.516174,0.390795,0.186923,-2.149789,-0.079084,0.362223,0.265091,0.555585,-0.237634,-1.918205,-0.051001,-1.316558,0.411293,0.272946,0.473054,-0.270289,-1.750444,-0.251347,0.384154,0.764999,-0.042650,0.392751,0.527475,-0.979751,-1.303817,-3.703059,-4.279666,0.510527,0.176124,0.492544,0.765290,0.821600,0.407260,0.568293,0.362201,0.184248,0.608905,-0.410646,-1.270698,0.252434,0.165547,-0.892813,-0.781428,-0.236283,-0.133734,0.623918,-4.397265,0.392259,0.991812,-0.760814,0.557068,0.529021,-0.414466,0.744463,-0.004552,0.158343,0.483228,0.592700,1.623003,0.667666,0.514427,0.040187,0.440872,0.941553,0.262603,0.090207,2.289248,-0.613705,0.411403,0.233812,0.361556,-0.500848,-2.153535
Group1,-1.042458,0.790655,1.506755,0.165247,1.491724,0.293771,0.141688,1.353357,-2.639564,1.983379,-0.071000,-0.059389,0.329857,-4.007973,-0.312615,-0.479108,0.127570,1.428102,-1.892021,0.933948,0.974237,0.509463,0.572692,0.215734,0.455143,0.471767,0.139314,0.491500,0.624110,-0.176002,-0.395977,0.489993,0.546690,0.395700,1.066119,-2.461432,0.606970,-2.459928,0.372344,-0.886456,0.408037,0.444509,-0.834162,0.375506,0.480282,-0.276257,-0.186027,-0.878724,0.243573,-0.384383,0.307210,-0.500714,-1.301061,-0.527564,0.156639,-1.608830,0.537519,0.125635,-0.022361,1.268883,-2.218024,0.279598,1.038229,0.878042,0.224992,-1.581934,-0.226473,-2.887480,0.174839,-0.660036,0.609813,-0.939833,0.343017,1.025380,-0.234173,-1.481792,0.656924,0.518136,0.260516,-2.095910,0.291787,-1.069660,-0.938265,0.285221,0.360025,1.371129,0.800233,-0.089564,0.283852,-0.216527,0.579495,-0.627540,0.073925,-0.812499,0.102082,2.103892,-0.944809,-0.031572,-0.888500,0.254177,2.951290,0.323053,0.899944,-1.198409,1.048806,4.601664,0.611132,0.898688,-0.932996,-2.504939,-0.106321,0.144764,0.570983,0.316530,0.218751,0.275694,-3.541870,0.043465,0.703377,-1.195173,-0.190774,1.138194,-0.393031,0.498485,1.292779,0.240372,-2.344731,-4.219709,0.075198,-2.149789,-0.079084,0.464293,0.456564,0.284886,-0.237634,0.491304,-0.051001,0.581185,0.162753,0.242086,0.218192,-0.270289,0.682649,-0.251347,0.356790,0.616178,21.594431,0.126101,-1.536346,0.508905,0.424918,0.118882,0.213838,-1.815530,0.210917,-2.609251,0.627838,0.886248,0.485837,0.538842,-2.692230,0.291358,0.177138,-0.410646,0.473682,-0.025041,-0.100549,0.866319,-0.781428,-0.236283,9.106498,-2.419134,0.333174,-2.300695,0.264407,0.997311,0.749136,0.381872,-0.414466,0.258533,0.199468,0.134751,-1.185171,0.453731,-0.859825,-0.696581,0.369834,0.238001,-0.032180,1.426302,0.487448,0.355751,-0.333834,-0.613705,-2.243151,0.286973,0.150073,-0.500848,0.478547
Group2,0.830704,0.474217,-0.657105,0.445600,-0.952367,0.208768,0.328842,-1.052576,0.529994,1.721793,0.342159,-0.059389,0.473996,0.163230,-0.312615,-0.479108,0.586094,-0.943740,0.535542,-1.043709,0.768014,-0.338226,0.756119,0.485730,0.226999,0.479856,0.377900,0.322498,0.713271,0.222405,-0.395977,0.021493,0.695785,0.013442,0.746225,0.398286,0.487867,0.047127,0.651699,-0.886456,0.065321,0.678056,-0.834162,0.261860,0.421795,-0.106724,-0.186027,0.696484,-0.030653,-0.384383,0.332267,-0.500714,0.752792,-0.527564,0.386132,0.694021,0.160476,0.634477,-0.022361,-0.742386,0.560455,0.196691,-1.071883,0.461763,0.245166,0.209009,-0.226473,0.228972,0.296701,-0.660036,-1.836471,-0.939833,0.540279,-1.050515,-0.234173,0.767422,0.880267,0.532427,0.368936,0.184455,0.194474,1.230604,0.681098,0.315883,0.139053,0.197646,-2.614865,-0.089564,0.143103,-0.216527,-1.743648,-0.627540,0.049269,1.335837,0.079286,0.359533,-0.944809,-0.031572,-0.888500,0.227588,-0.274531,-2.271831,-1.109836,-1.198409,-1.045588,-0.193578,0.481593,1.194315,1.065243,0.212280,-0.106321,0.159794,0.796037,0.138669,0.272046,0.292396,0.140072,0.398981,-0.193524,-1.195173,-0.190774,-0.753242,-0.393031,0.496209,-1.083999,0.087462,-2.344731,-4.219709,0.430593,0.488847,-0.079084,0.466667,0.161727,0.565843,-0.237634,0.613432,-0.051001,-1.316558,0.336032,0.226844,0.177178,-0.270289,0.782513,-0.251347,-2.670272,0.814608,-0.042650,0.289930,-1.536346,-0.979751,-1.303817,0.182067,0.192477,-1.815530,0.049278,0.256801,0.792225,0.201341,-0.032024,0.606141,-2.692230,0.257651,0.347495,-0.410646,-1.270698,0.163820,-0.175038,-0.892813,-0.781428,-0.236283,-0.133734,0.113323,0.195426,0.385937,0.746712,-0.760814,0.454654,0.757745,-0.414466,-1.854998,0.418299,0.268519,0.770083,0.183754,-0.859825,-0.696581,-3.638408,0.261835,0.412109,1.282918,0.453738,-0.052773,-0.333834,1.907288,0.146454,0.186983,0.166312,-0.500848,0.426492
Group4,-1.042458,0.683919,-0.657105,0.300501,-0.952367,0.309952,0.402597,1.317363,0.531499,-0.678395,0.277112,-0.059389,0.279188,0.404358,-0.312615,-0.479108,0.230335,0.907726,0.597596,1.391368,0.834643,0.200793,-1.414608,0.363325,0.619941,0.525160,0.351045,-2.849939,-1.532915,0.325323,-0.395977,0.427341,0.934363,0.216420,1.334006,0.248371,-1.468773,0.549884,0.530737,1.289765,0.548902,0.251921,1.231704,0.389226,0.485629,-0.141186,-0.186027,1.328272,0.119442,-0.384383,0.324003,0.323658,-1.301061,-0.527564,0.269742,0.626765,-2.146984,-1.213073,-0.022361,-0.742386,0.348192,0.176781,-1.071883,-0.952621,0.173966,1.054093,-0.226473,-2.887480,-0.135707,-0.660036,0.845959,1.100443,0.462224,-1.050515,-0.234173,0.593581,-1.603236,0.851811,0.353399,0.497136,0.494344,-1.069660,0.919507,0.415856,0.051795,0.984138,0.462286,-0.089564,0.309653,-0.216527,0.759578,-0.627540,0.325400,-0.812499,0.146331,-0.542909,-0.944809,-0.031572,1.382838,0.398529,5.803560,0.437830,-1.109836,0.423460,0.700409,-0.193578,0.499707,-0.656215,1.307826,0.278069,-0.106321,0.351729,-1.086084,0.327402,0.307017,0.255142,0.213683,0.133187,0.296030,-1.195173,-0.190774,1.413286,-0.393031,0.436306,0.864677,0.484000,0.257977,0.480958,0.301544,0.496121,-0.079084,0.651250,-2.874081,-2.355493,-0.237634,0.460792,-0.051001,0.680517,0.390041,0.443745,0.448097,-0.270289,0.658608,-0.251347,0.550755,-1.406995,-0.042650,-5.317765,-1.536346,-0.979751,-1.303817,-3.703059,0.203703,-1.815530,0.014484,0.335984,-1.512969,0.630732,0.116919,0.533075,0.461903,0.001911,0.574137,3.082007,-1.270698,0.436929,0.040906,-0.892813,-0.781428,-0.236283,-0.133734,0.427083,0.125718,0.603527,0.831239,-0.760814,0.763967,-2.058335,-0.414466,0.375767,0.389198,0.107633,1.123574,0.183630,-0.859825,-0.696581,0.463614,0.064078,0.012433,0.266121,-3.137576,-4.829039,-0.333834,-0.613705,0.566483,0.231557,0.177621,-0.500848,-2.153535
Group5,0.861386,0.462659,-0.657105,0.403043,-0.952367,0.416159,-2.943416,1.002111,0.397955,-0.678395,0.295019,-0.059389,0.153341,0.013272,-0.312615,-0.479108,0.440421,-0.943740,0.628216,0.834108,1.036047,-0.196184,-1.414608,0.249371,0.363949,0.558132,0.414793,0.066951,0.394802,0.347608,-0.395977,0.316682,-1.549935,0.191159,-0.775775,0.543103,1.031489,0.422232,0.485061,-0.886456,0.389013,-2.413697,-0.834162,0.508041,0.602598,0.157346,-0.186027,-0.878724,0.076753,1.439550,0.133441,-0.500714,0.613881,-0.527564,0.611205,0.397134,0.483985,-1.213073,-0.022361,-0.742386,-2.218024,0.118122,0.953977,0.954918,0.477546,0.556533,-0.226473,-2.887480,-0.189187,0.830435,0.631854,-0.939833,0.527454,0.996040,3.299524,0.646990,0.731880,0.736478,0.325263,0.607402,0.438387,-1.069660,1.354317,0.268918,0.380082,0.973712,0.523525,-0.089564,0.138236,-0.216527,-1.743648,-0.627540,-0.004036,1.520523,0.100778,-0.542909,-0.944809,-0.031572,-0.888500,0.354088,-0.274531,-2.271831,0.824892,0.892952,-1.045588,-0.193578,0.748216,-0.656215,0.736576,-2.504939,-0.106321,0.018573,0.810724,0.312139,0.184773,0.441197,-0.019017,0.027524,0.116890,1.060238,-0.190774,-0.753242,-0.393031,0.560687,-1.083999,0.276289,0.432730,0.333560,0.417792,0.546788,-0.079084,0.456518,0.314473,-2.355493,-0.237634,0.501574,-0.051001,0.632058,0.419000,0.439492,-0.010781,2.529005,0.521231,-0.251347,0.592926,-1.406995,-0.042650,0.186873,-1.536346,-0.979751,-1.303817,0.079968,0.353812,0.663324,0.075134,0.326139,-1.512969,-2.143411,0.040977,0.595091,-0.058526,0.365806,0.441225,-0.410646,1.312856,-2.840671,0.221215,-0.892813,0.670065,-0.236283,-0.133734,-2.419134,0.302559,0.503022,0.831185,-0.760814,0.453519,0.571257,-0.414466,0.431795,0.557366,0.642394,0.816462,0.046715,-0.859825,-0.696581,0.058367,-0.106742,0.345843,0.906468,0.236175,-4.829039,-0.333834,1.407941,0.462732,0.327756,0.124988,-0.500848,-2.153535
Group1,1.039952,0.512011,-0.657105,0.277851,1.176390,0.316513,0.382035,-1.052576,0.394262,-0.678395,0.473379,-0.059389,0.079130,0.130223,-0.312615,-0.479108,0.320426,1.296029,0.274124,-1.043709,0.818576,-0.091627,-1.414608,0.350967,0.416240,-2.562571,0.278504,0.307102,0.735605,0.287582,-0.395977,0.340841,-1.549935,0.217989,-0.775775,0.462001,0.515478,0.534993,-2.278854,-0.886456,0.309639,0.400660,1.361261,0.360816,0.323468,-0.079070,-0.186027,1.122243,-0.220441,-0.384383,0.225110,2.360882,1.075424,-0.527564,0.135324,0.399967,0.418754,-1.213073,-0.022361,-0.742386,0.544261,0.227233,0.945648,-0.952621,0.507669,0.561167,-0.226473,0.355620,0.203065,-0.660036,0.484767,1.048782,0.444181,1.059035,-0.234173,0.534293,0.667754,0.455631,0.327258,-2.095910,0.310224,-1.069660,-0.938265,0.530809,0.207116,-1.054608,0.444466,-0.089564,0.215910,-0.216527,-1.743648,1.046417,0.125960,-0.812499,0.046722,-0.542909,-0.944809,-0.031572,-0.888500,0.221191,-0.274531,0.354375,1.072079,-1.198409,0.883181,-0.193578,-2.161678,-0.656215,-0.932996,0.275548,-0.106321,0.318165,-1.086084,0.450239,-3.622969,0.247550,0.221538,0.047519,0.318868,0.563918,-0.190774,-0.753242,-0.393031,0.647012,0.655191,0.380659,0.440514,0.048102,0.430353,0.644515,-0.079084,-2.440274,0.481221,0.630919,-0.237634,0.434463,-0.051001,0.994472,0.442336,-2.544200,0.382743,-0.270289,0.419623,-0.251347,-2.670272,0.537528,-0.042650,0.082687,0.606475,1.024224,0.842057,0.409304,0.231992,0.654735,0.053451,0.580907,0.320697,0.801532,0.480002,0.498664,0.194767,0.185393,0.230038,-0.410646,0.822140,0.481201,0.057831,0.913059,-0.781428,-0.236283,-0.133734,0.429971,0.247569,0.218956,0.667712,-0.760814,0.479896,0.419164,-0.414466,-1.854998,0.300699,-0.035848,0.927698,0.526607,-0.859825,-0.696581,0.304941,0.016005,0.263379,1.408613,0.391359,0.331373,2.686758,-0.613705,0.343528,0.250714,-0.074144,-0.500848,0.417302
Group2,0.698667,-1.601090,1.502344,0.254776,1.010674,0.343907,0.471713,0.915765,0.376385,-0.678395,0.238492,-0.059389,0.597464,0.182547,3.764097,0.387993,0.365822,-0.943740,0.378620,-1.043709,0.983801,-0.020013,0.641725,0.419959,0.252005,0.512157,0.294668,0.429727,0.772264,0.253282,-0.395977,-2.643668,0.563108,0.163529,-0.775775,0.509475,0.979594,-2.459928,0.557593,-0.886456,0.126457,0.238190,1.081058,0.142039,0.377945,0.021051,-0.186027,1.324524,0.114298,0.714261,0.227785,-0.500714,0.810294,-0.527564,0.143876,0.569335,0.461347,0.905777,-0.022361,1.190596,0.478981,0.041075,-1.071883,0.911810,0.223826,0.551545,-0.226473,0.101618,-0.107925,-0.660036,0.632209,-0.939833,0.332671,-1.050515,-0.234173,-1.481792,-1.603236,0.750183,-2.553761,0.405032,0.279808,0.995637,-0.938265,0.181034,0.185039,0.852251,0.292436,-0.089564,0.268919,-0.216527,0.461781,-0.627540,-0.029255,1.595190,0.110984,-0.542909,-0.944809,-0.031572,-0.888500,0.157303,-0.274531,0.384229,-1.109836,0.743931,-1.045588,-0.193578,0.393995,1.627861,1.095109,0.361083,-0.106321,-3.005007,-1.086084,0.371868,0.325155,0.377629,0.153920,0.061875,-4.731974,-1.195173,-0.190774,-0.753242,-0.393031,0.205843,0.862349,0.144326,-2.344731,0.230904,0.412010,-2.149789,-0.079084,0.585743,0.541175,0.536854,-0.237634,0.332928,-0.051001,0.904073,0.339076,0.256052,0.273321,-0.270289,0.556355,-0.251347,0.114701,-1.406995,-0.042650,0.171766,0.500949,1.073829,-1.303817,0.453251,0.266005,0.664146,-0.004900,0.464110,-1.512969,0.379143,0.133721,0.594995,0.516006,0.197632,0.632546,-0.410646,0.532598,0.244700,0.247525,-0.892813,-0.781428,-0.236283,-0.133734,0.112476,0.249548,0.462686,0.623025,-0.760814,0.577852,0.548631,-0.414466,0.577069,0.581549,0.445853,0.754754,-0.107698,-0.859825,1.507624,0.360691,0.101080,0.241844,-0.959922,0.206196,0.252899,-0.333834,-0.613705,0.496135,0.101472,0.211133,-0.500848,0.483850
